2021-09-14,11:35 GMT,34.2,-77.8,90,958
2021-09-14,12:00 GMT,34.1,-77.9,90,958
2021-09-14,13:00 GMT,34.0,-78.0,85,958
2021-09-14,14:00 GMT,34.0,-78.0,85,958
2021-09-14,15:00 GMT,34.0,-78.0,80,958
2021-09-14,16:00 GMT,34.0,-78.2,80,964
2021-09-14,17:00 GMT,34.0,-78.3,75,968
2021-09-14,18:00 GMT,34.0,-78.4,75,968
2021-09-14,19:00 GMT,34.0,-78.4,75,970
2021-09-14,20:00 GMT,34.0,-78.5,75,971
2021-09-14,21:00 GMT,34.0,-78.6,70,972
2021-09-15,00:00 GMT,33.9,-78.8,70,975
2021-09-15,03:00 GMT,33.8,-79.1,65,980
2021-09-15,06:00 GMT,33.7,-79.3,60,984
2021-09-15,09:00 GMT,33.6,-79.5,50,986
2021-09-15,12:00 GMT,33.6,-79.5,50,989
2021-09-15,15:00 GMT,33.6,-79.6,45,995
2021-09-15,18:00 GMT,33.6,-79.8,45,997
2021-09-15,21:00 GMT,33.6,-79.9,45,997
2021-09-16,00:00 GMT,33.6,-80.1,45,997
2021-09-16,03:00 GMT,33.7,-80.5,40,998
2021-09-16,06:00 GMT,33.7,-80.8,40,999
2021-09-16,09:00 GMT,33.8,-81.4,35,1000
2021-09-16,15:00 GMT,34.0,-81.8,35,1002
2021-09-16,21:00 GMT,34.6,-82.2,35,1006
2021-09-17,03:00 GMT,35.5,-82.1,30,1007
2021-09-17,09:00 GMT,36.9,-82.2,30,1008
2021-09-17,15:00 GMT,38.5,-82.9,25,1008
2021-09-17,21:00 GMT,39.0,-81.3,25,1008
2021-09-18,03:00 GMT,39.8,-80.2,25,1008
2021-09-18,09:00 GMT,41.3,-75.9,25,1006
2021-09-18,15:00 GMT,42.6,-71.9,25,1006
